city,link,city_link,track_id,crossed,nearby_count_beginning,nearby_count_whole,risky_crossing,run_red_light,crosswalk_use_or_not,gender,age,phone_using,walking_speed_mps,crossing_speed_mps,decision_delay_s,backpack,umbrella,handbag,suitcase,short_sleeved_shirt,long_sleeved_shirt,short_sleeved_outwear,long_sleeved_outwear,vest,sling,shorts,trousers,skirt,short_sleeved_dress,long_sleeved_dress,vest_dress,sling_dress,weather,daytime,police_car,arrow_board,cones,accident,crack,potholes,avg_vehicle_total,crossing_sign,avg_road_width,crosswalk,sidewalk,ambulance,army vehicle,auto rickshaw,bicycle,bus,car,garbagevan,human hauler,human,hauler,minibus,minivan,motorbike,pickup,policecar,rickshaw,scooter,suv,taxi,three wheelers -CNG-,truck,van,wheelbarrow,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16186,True,1,2,1,0,0,,,0,0.751,0.869,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,9.77777777777778,0,1.9044444444444448,0,1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,0,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16285,True,1,2,1,0,0,female,33.0,0,1.467,2.259,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,rain,Day,0,0,0,0,0,0,8.5,0,2.04,0,0,0,0,0,0,0,1,0,0,,,0,0,0,1,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16326,True,5,3,1,0,0,male,40.0,0,0.888,0.852,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,rain,Day,0,0,0,0,0,0,8.11111111111111,0,1.877777777777777,0,1,0,0,0,0,0,1,0,0,,,0,1,1,1,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16404,True,4,3,1,0,0,male,28.0,0,1.136,1.235,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,7.333333333333333,0,1.78,0,1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16493,True,1,1,1,0,0,,,0,1.114,1.993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,9.8,0,1.83,0,0,0,0,0,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16719,True,0,1,1,0,0,,,0,0.851,0.896,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,7.0,0,1.9725,0,0,0,0,0,0,1,1,0,0,,,0,0,1,0,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16780,True,1,1,1,1,0,,,0,1.135,1.216,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,3.0,0,2.03,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16841,True,1,1,1,1,0,,,0,0.578,0.228,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,3.5,0,1.92,0,1,0,0,1,0,0,1,0,0,,,0,1,1,0,0,1,0,1,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,16958,True,2,1,1,1,0,,,0,0.641,0.468,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,5.333333333333333,0,1.9533333333333327,0,1,0,0,1,0,0,1,0,0,,,0,1,1,0,0,1,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17555,True,2,2,1,0,0,,,0,0.909,0.517,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.7142857142857135,0,1.917142857142857,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17733,True,2,3,1,0,0,male,34.0,0,0.989,0.274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,11.0,0,1.9875,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17737,True,3,3,1,0,0,female,34.0,0,1.406,0.521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,10.4,0,1.992,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17749,True,2,1,1,0,0,,,0,1.001,1.754,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,9.285714285714286,0,2.018571428571428,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17786,True,2,2,1,0,0,,,0,1.843,2.376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.142857142857143,0,1.975714285714285,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,17952,True,2,2,1,0,0,,,0,0.804,0.677,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,8.533333333333333,0,1.8646666666666667,0,1,0,0,0,0,1,1,0,0,,,0,1,1,1,0,0,0,1,0,0,1,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18205,True,1,1,1,0,0,,,0,1.238,0.657,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.0,0,2.045,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18237,True,1,1,1,0,0,male,32.0,0,2.416,1.255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,5.0,0,1.685,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18309,True,0,0,1,0,0,,,0,6.295,6.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.0,0,0.78,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18316,True,0,1,1,0,0,,,0,1.047,2.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,7.0,0,1.6866666666666668,0,1,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18323,True,1,1,1,0,0,,,0,0.736,0.434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,7.8,0,1.618,0,1,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18352,True,0,1,1,0,0,,,0,0.986,0.892,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.5,0,1.915,0,1,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,0,1,0,0,0,1,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18370,True,0,1,1,0,0,,,0,0.501,0.427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.909090909090909,0,1.6704545454545454,0,1,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18450,True,1,2,1,0,0,,,0,0.568,4.384,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,5.5,0,1.4,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18473,True,0,0,1,0,0,female,70.0,0,3.567,2.287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.333333333333333,0,1.7533333333333332,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18492,True,0,1,1,0,0,,,0,2.329,0.966,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.5,0,1.905,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18538,True,0,1,1,0,0,,,0,1.852,2.057,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.7777777777777777,0,1.7038888888888888,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18549,True,2,2,1,0,0,,,0,1.932,2.271,0.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.75,0,1.8225,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18638,True,1,1,1,0,0,,,0,0.923,1.165,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,shine,Day,0,0,0,0,0,0,4.666666666666667,0,1.96,0,1,0,0,0,1,0,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18639,True,1,1,1,0,0,,,0,0.913,1.119,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,4.75,0,1.955,0,1,0,0,0,1,0,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18671,True,0,0,1,0,0,male,53.0,0,1.623,1.053,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.25,0,1.1424999999999998,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18772,True,0,0,1,0,0,,,0,0.995,0.986,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,4.5,0,1.19,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,18909,True,0,0,1,0,0,,,0,2.377,,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,rain,Day,0,0,0,0,0,0,4.0,0,1.83,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19001,True,0,1,1,0,0,female,28.0,0,1.494,1.369,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,6.0,0,1.995,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19048,True,1,1,1,0,0,,,0,3.448,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,rain,Day,0,0,0,0,0,0,8.0,0,1.85,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19081,True,1,1,1,0,0,,,0,3.773,,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,7.0,0,2.04,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19093,True,1,1,1,0,0,,,0,4.077,,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,rain,Day,0,0,0,0,0,0,8.0,0,1.88,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19280,True,1,1,1,0,0,male,32.0,0,1.49,2.053,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,4.0,0,1.734,0,1,0,0,0,0,0,1,0,0,,,0,0,1,1,0,1,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19353,True,1,1,1,0,0,,,0,3.855,8.146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cloudy,Day,0,0,0,0,0,0,6.666666666666667,0,1.98,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,1,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19495,True,1,1,1,1,0,,,0,0.717,0.801,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,6.083333333333333,0,1.8291666666666668,0,1,0,0,0,0,1,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19665,True,1,1,1,0,0,,,0,1.182,0.203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,5.333333333333333,0,1.9766666666666663,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19668,True,1,1,1,0,0,,,0,1.156,0.235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,6.0,0,2.06,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19729,True,0,2,1,0,0,,,0,1.576,1.994,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.5,0,1.8883333333333328,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19790,True,2,2,1,0,0,,,0,1.451,2.136,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.0,0,1.996,0,1,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19799,True,2,2,1,0,0,female,51.0,0,1.347,1.944,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.875,0,1.96625,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19836,True,2,3,1,0,0,female,30.0,0,1.48,1.951,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.6666666666666665,0,1.9466666666666663,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,19994,True,1,1,1,0,0,,,0,0.62,0.866,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.555555555555556,0,1.848888888888889,0,1,0,0,1,0,1,1,0,0,,,0,1,1,1,0,0,0,0,0,1,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,20046,True,1,1,1,0,0,,,0,0.866,0.434,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.7142857142857144,0,1.8357142857142856,0,1,0,0,1,0,1,1,0,0,,,0,1,1,1,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,20094,True,1,1,1,0,0,male,38.0,0,1.721,1.917,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.0,0,1.81,0,1,0,0,0,0,0,1,0,0,,,0,1,1,1,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,20905,True,1,1,1,0,0,,,0,1.829,1.868,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,3.5,0,1.9583333333333333,0,1,0,0,0,0,0,1,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21061,True,0,0,1,0,0,,,0,1.527,1.022,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,sunrise,Day,0,0,0,0,0,0,2.0,0,1.856666666666667,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21474,True,0,0,1,0,0,,,0,1.725,1.864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,1.3636363636363635,0,1.7563636363636363,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21512,True,0,1,1,0,0,,,0,2.378,1.434,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.0,0,1.89,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21515,True,2,2,1,0,0,female,30.0,0,1.179,1.254,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.333333333333333,0,1.8822222222222225,0,1,0,0,0,1,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21520,True,2,2,1,0,0,,,0,1.275,0.487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.3333333333333333,0,1.893333333333333,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21526,True,0,0,1,0,0,male,37.0,0,1.842,0.704,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,0.0,0,1.89,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21530,True,2,3,1,0,0,,,0,1.785,1.771,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,3.6666666666666665,0,1.9266666666666663,0,1,0,0,0,0,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
Manila,JY-Xyiept88,Manila_JY-Xyiept88,21539,True,1,2,1,0,0,male,28.0,0,2.043,2.047,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shine,Day,0,0,0,0,0,0,2.5,0,1.9083333333333328,0,1,0,0,0,1,0,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,,Philippines,PHL,Asia,14.590622,120.97997,162.3,1600000.0,109581085.0,12.0,96.0,159.6,25.4,40.7
